ID,tweet_text
5534,"b'Congratulations sir, His excellency @GovernorObaseki but please sir,  be very vigilant still, because those  APC thugs might still be around o #EdoDecides2020  #Obaseki #EdoNoBeLagos  #ObasekiCoastsToVictory'"
5535,"b'If #voting by mail, send in your #ballot at least a week before #election day or it may not get counted.  Better yet, vote early. And where possible, track your ballot.  #votebymail #vote #voteblue  #Election2020 #MailInVoting https://t.co/wxo19GHGA3'"
5536,"b""\xf0\x9f\x94\xa6Special thanks to almighty God for Yesterday winnings and greetings to my able source for the fixing of the match it was (perfect)    \xf0\x9f\x94\xa6Congratulations  to everyone who participated in Yesterday's sure fixed matches. #EdoDecides2020 #obaseki #lucy #Nengi #100DaysOfCode #OleOut"""
5537,"b'Winnings \xf0\x9f\xa5\x87 \xf0\x9f\xa5\x87 \xf0\x9f\xa5\x87 has always been our pride, priority and goals\xf0\x9f\x8f\xa7\xf0\x9f\x8f\xa7\xf0\x9f\x8f\xa7  We keep a good records of winnings, winning is 100% sure no chance of making looses  because my source is the best when its comes to fixed matches busines  #100DaysOfCode #EdoDecides2020 #obaseki #lucy #Nengi'"
5538,"b""\xe2\x80\x9cI think if #Biden wins, the world is over.  I'd honestly try to leave the country. And if that wasn\xe2\x80\x99t an option, I'd probably take my children and sit in the garage, turn my car on and it would be over.\xe2\x80\x9d  This is people emboldened by #Trump to say super crazy things. https://t.co/EqbLiHqfan"""
5539,"b""\xe2\x80\x9cI think if #Biden wins, the world is over.  I'd honestly try to leave the country. And if that wasn\xe2\x80\x99t an option, I'd probably take my children and sit in the garage, turn my car on and it would be over.\xe2\x80\x9d  This is people emboldened by #Trump to say super crazy things. https://t.co/EqbLiHqfan"""
5540,"b""@realDonaldTrump Other than tweeting, watching Fox News, and writing love letters to Kim Jong Un, what have you been doing for the past 3 and a half years? Shouldn't you have already done this? You've been the President, haven't you? #Trump #TrumpVirus #BidenHarris2020 #Biden https://t.co/WuMN3WHGac"""
5541,"b""@realDonaldTrump Other than tweeting, watching Fox News, and writing love letters to Kim Jong Un, what have you been doing for the past 3 and a half years? Shouldn't you have already done this? You've been the President, haven't you? #Trump #TrumpVirus #BidenHarris2020 #Biden https://t.co/WuMN3WHGac"""
5542,b'How can you conduct an election during raining \xf0\x9f\x8c\xa7 season and expect a man with umbrella \xe2\x98\x94\xef\xb8\x8f not to win \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82  #EdoNoBeLagos #EdoDecides2020 #EdoElection'
5543,b'How to win Elections in Nigeria!  A monologue   #EdoElection Obaseki Edo State #Edo2020  #EdoDecides2020 #EdoDecides @tundeednuut @instablog9ja https://t.co/ufdnaBiiue'
5544,b'Ceding sovereignty to China \xf0\x9f\x87\xa8\xf0\x9f\x87\xb3 for railways project...this is getting more serious #Nigerian #bbnaija2020 #BBNaija Now we need\xf0\x9f\x98\xa9help!!!!!!!#PDP #APC'
5545,b'How can a pastor lose election on Sunday.  #EdoDecides2020 #EdoElection #EdoNorBeLagos'
5546,"b'Whats up with Edo please,  who is leading? #EdoDecides2020 #EdoElection'"
5547,"b""@OLUMAYORT @osemele_osemele @GarShehu @MBuhari As usual, we've traveled this road before, #Nigerians I believe ain't just complaining but we know nothing will come out of the removal.  There's no major difference between the #PDP and the #APC No road map  Nothing to show that we're growing  #WhichWayNigeriaIsHeadingTo"""
5548,b'How to win Elections in Nigeria!  A monologue   #EdoElection Obaseki Edo State #Edo2020  #EdoDecides2020 #EdoDecides @tundeednuut @instablog9ja https://t.co/ufdnaBiiue'
5549,b'.... the same people literally up in your local grocery stores \xf0\x9f\x98\xac ... #yikes #biden #trump https://t.co/9IpsSNhcF1'
5550,"b""When you step onto the #internet you are no longer in #America ... it's important to #useyourbrain when on the internet. #trump #biden  #useyourbrain2020"""
5551,"b""A huge congrats to Governor obaseki. Nothing better than a free and fair election. If the last presidential election was conducted this way, this country won't be in a hot mess right now. #EdoElection #EdoDecides2020 #EdoNoBeLagos"""
5552,b'.... the same people literally up in your local grocery stores \xf0\x9f\x98\xac ... #yikes #biden #trump https://t.co/9IpsSNhcF1'
5553,"b""When you step onto the #internet you are no longer in #America ... it's important to #useyourbrain when on the internet. #trump #biden  #useyourbrain2020"""
5554,b'on recycling #Apc and #pdp and claim we want better changes..I don\xe2\x80\x99t know what else to say'
5555,"b'#Ondo2020 Dear Good People of Ondo State  We must SHUN Violence before, during &amp; after October 10th #OndoDecides2020 Governorship Election  Remember our Unity irrespective of our Political differences is our Power against our common enemies  Stand Up for what is right &amp; be United'"
5556,"b'The whole Nigeria is against APC ,now i feel Nigerians are now fighting for their right ,the Revolution is coming gradually #EdoDecides2020  #EdoElection'"
5557,b'The Destiny of sugarcane is to be cut at the time of its sweetness May you not be cut off at the time for u to flourish &amp;Prosper. You will Fulfill your destiny in life. #EndSARS #EndSarz #Tinubu #Buhari #LakersNation #Nigeria #LayconGoingNowhere'
5558,b'Zaha punishing ManUnited same way PDP is punishing APC in Edo states  #MUNCRY #EdoDecides2020 #EdoElection #Edo2020 #EdoNoBeLagos #VOTELayconFromSunday  #HouseOfTachaFinale  #EricaOurPresident'
5559,b'Nigeria people are the countries problem........ Look at edo people selling their children destiny again for another 4yrs...   #Obaseki  #izeiyamu Nigeria  #EdoDecides2020  #EdoDecides2020 https://t.co/JuRq77xRie'
5560,b'This @tvcnewsng reporter just successfully showcased his institution....why was he not wearing a face mask \xf0\x9f\x98\x94   #Obaseki  #izeiyamu #wike  #EdoDecides2020  #EdoDecides Nigeria  https://t.co/6eilVOS6Wd'
5561,b'The only man Federal might/govt they fear when it comes to election \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #EdoDecides2020 #BreakingNews #EdoElection https://t.co/zdRVVLR1Sm'
5562,"b'Don\xe2\x80\x99t waste your life unjustly, VOTE WISELY,Remember their kids are not there also . #Edo2020 #EdoDecides'"
5563,b'Could this allegations be for real.... ? If it is den dey should really be dealt with. #EdoDecides2020  #EdoElection #EdoNoBeLagos #Edoisawoke https://t.co/JriA5dFsF4'
5564,"b'As ZLP candidate, Agboola Ajayi in the Ondo 2020 decamped tonight ??  #OndoDecides2020 #edgarobare #COVID19 #Mulla4Tacha #workingfromhome #room406 #mangago #lagosprotest #OndoDecides #OndoDeservesBetter #Ondo2020 #OndoIsBetterWithPDP #OndoDebate2020 #OndoForEyi #OndoPDPFinale'"
5565,"b""When it doesn't show up, will #Trump blame the Dems ...OR... will he promise it's still coming, but only after the election, and that #Biden will block it, so people better vote for Trump? Will the media treat either option as fact regardless? #COVID19 #185KDeaths #coronavirus https://t.co/u2bqbRvUu6"""
5566,b'Close above 28705 #dowjones at the end of week would mean #markets would rally into the #election2020 rather then a decline-#sp500 #nasdaq #qqq #trump #biden #stockmarkets'
5567,"b'Good old-fashioned door-to-door canvassing has always been a mainstay of the last phase of #election season. Unfortunately, due to the #pandemic, this year campaigning is going to be a little different... https://t.co/Cok2AZ03kQ'"
5568,b'@MsGigiLong I agree with you. The campaign needs to be more proactive but how many ways can #Biden denounce it? People seem to want an excuse to vote #Trump'
5569,b'@MsGigiLong I agree with you. The campaign needs to be more proactive but how many ways can #Biden denounce it? People seem to want an excuse to vote #Trump'
5570,b'FOLLOW @kingluu_ FOR GOOD MUSIC \xf0\x9f\x8e\xb5   #time2collect #adt #Kingluther #LUTHER #badae #ibaestate #time2collect #timetocollect #EdoDecides2020 #Obaseki #Lagos #Tinubu #oshiomole #Ambode #PrayForLaycon #EricaXOvation #TachaWon #godfatherism #ondo #inec #wike #Fashola #BreakingNews https://t.co/aGZZuVRJv7'
5571,b'Has Edo finished deciding? #EdoDecides #EdoElection #Edo2020'
5572,"b'#INEC declares #PDP\xe2\x80\x99s Obaseki as the winner of Edo governorship election  #EdoDecides2020, PDP 307, 955, APC 223, 619   All Progressive Congress\xe2\x80\x99 (#APC) Pastor Osagie Ize-Iyamu got 223,619 votes, making the margin 84,336 votes.  #Obaseki won 13 of the 18 local governments. https://t.co/vzf78q1SCq'"
5573,"b'#INEC declares #PDP\xe2\x80\x99s Obaseki as the winner of Edo governorship election  #EdoDecides2020, PDP 307, 955, APC 223, 619   All Progressive Congress\xe2\x80\x99 (#APC) Pastor Osagie Ize-Iyamu got 223,619 votes, making the margin 84,336 votes.  #Obaseki won 13 of the 18 local governments. https://t.co/vzf78q1SCq'"
5574,b'Edo election results... Congrats to @GovernorObaseki #EdoDecides2020 #EdoElection #EdoDecides #EDOELECTIONS'
5575,b'#Trump voters will open their eyes and see the total destruction and failure their votes have made possible.   #VoteBlue2020 #Biden \xf0\x9f\x87\xba\xf0\x9f\x87\xb2 https://t.co/x8f1HXd7rn'
5576,"b'Odds are changing, (1.9 to 1.9), MSM has to admit that #Trump ""is catching up in polls"" (meaning even the non-representative participants can\'t stand #Biden more and more"". Time to place my vote. #Trump2020   Also please visit Antifa(.)com !!!  https://t.co/IRmbTqY6xf'"
5577,b'#Trump voters will open their eyes and see the total destruction and failure their votes have made possible.   #VoteBlue2020 #Biden \xf0\x9f\x87\xba\xf0\x9f\x87\xb2 https://t.co/x8f1HXd7rn'
5578,"b""#Trump and #Republicans going full 'Steal the election...take no prisoners.'. In other words...don't take the trumpvaccine..wait for a real/safe one.  #VoteBlue #Biden #Fauci https://t.co/1RYEDKUmgT"""
5579,b'Pastor Izeyamu call me or just FEM #EdoNorBeLagos #EdoDecides2020 #BBNaija #AllEyesOnINEC #EdoElection #PrayForLaycon'
5580,"b'1Thessalonians 5:6 - Therefore , let us not sleep as others do but watch and be sober to avoid the scheme of the devil,  roaring like the lion looking for how  to kill, steal and destroy Edo state plus democracy in Nigeria .#EdoElection #EdoDecides2020 #INEC'"
5581,"b'Please, what have they decided for Edo? Update, please.  #EdoDecides #Edo2020 #EdoElection'"
5582,b'United States: Election 2020 \xe2\x80\x93 The Socialist Case Against \xe2\x80\x9cLesser-Evil\xe2\x80\x9d Politics: https://t.co/XnQz5lxW8W  #USElections #Trump #Biden #Marxism'
5583,b'@classic_sylvia #Edo2020  Vote out godfather in Edo state Vote out election riggers  Vote out Lions and Tigers  Support the continuity of good governance.  Support Obaseki-Shaibu re-election  #VotePDP\xf0\x9f\x87\xae\xf0\x9f\x87\xb9  GOD MUST WIN!!!  #EdoNoBeLagos  #EdoDecides2020  #EdoMustMoveForward'
5584,b'\xf0\x9f\x94\xb4 LIVE PODCAST: Ep 43 | The Daily Dirty 30 | Time For Show And Tell! on @Spreaker #biden #pelosi #trump #twitter #wednesday https://t.co/Ko9oNa2Jzq'
5585,b'#PDP ARE PAYING JOURNALIST TO PUT OUT FALSE RESULT ON SOCIAL MEDIAS BEWARE!!! #EdoDecides #EdoDecides2020 #Edo2020'
5586,"b""#PDP is just sad. See how they photoshopped oshiomole's ballot to make it look like he voted Obaseki #EdoDecides2020 #EdoDecides https://t.co/O8pNyuH0Sa"""
5587,b'Do you think APC should challenge Edo Election in court and continue Obaseki disqualification case? #EdoDecides #EdoDecides2020 #Edo2020 #APC'
5588,b'We are progressives. We move. #EdoDecides2020 #EdoDecides #EdoElection #APC https://t.co/VPA9Ex35b2'
5589,b'The Traitors Among Us Are Still Costing Us Nevertheless this is democracy Buhari  promised us  We Move #EdoDecides #EdoDecides2020 #APC'
5590,b'11 LOCAL GOVERNMENT OFFICIALLY ANNOUNCED  PDP ARE LEADING WITH A TINY GAP SO FAR SO GOOD NO ONE IS SHOUTING RIGGING #EdoDecides #EdoDecides2020 #APC'
5591,"b""I CAN SEE SOME BUHARIST   BACK ON THE FENCE  PLS DON'T FALL O #APC #EdoDecides #EdoElection"""
5592,b'THE GOOD NEWS SO FAR IS NO ONE IS ACCUSING INEC &amp; APC OF RIGGING  WHEN WE FINALLY SEAL THE WIN I WANT IT TO REMAIN LIKE THAT #EdoElection #EdoDecides #APC'
5593,b'Traitor never have rest minds #EdoDecides #EdoElection #Apc'
5594,b'@KamalaHarris You refuse to denounce #ANTIFA.  You helped raise money to get them out of jail!  You and #Biden are their protectors.  You would NEVER keep america SAFE.  And the people know it!  https://t.co/hwpvBBzJ4h #BidenRiots #LawAndOrder #Trump'
5595,b'These are Domestic Terrorists.  #TedWheeler #Portland #Biden #ANTIFA #DomesticTerrorists #BidensANTIFA #BidenRiots #BidenHarris #Democrats #Trump #MAGA #Trump2020 #LawAndOrder https://t.co/wXfNykX8eA'
5596,b'This is what Biden and his Democrats would bring to the rest of America.  Vote Trump for your lives!  #Biden #ANTIFA #BidensANTIFA #BidenRiots #BidenHarris #Democrats #Trump #MAGA #Trump2020 #LawAndOrder https://t.co/EIhwfCzvKM'
5597,"b'Biden: ""The idea that you\'re going to be able to get the economy back... it can\'t happen."" \xf0\x9f\xa4\x94  https://t.co/zbj2WafnEt #Biden #BidenRiots #LawAndOrder #Trump #MAGA #Trump2020 #Winning'"
5598,"b'In his snoozy press conference, #Biden tried to lecture #Trump on ""Responsibility"", when he hid like a petrified rat in his basement for 3 MONTHS whilst DEMOCRAT-RUN Cities were looted and burned by his supporters.  What a weak, spineless, coward.  #BidenRiots #LawAndOrder #MAGA'"
5599,"b'@BreitbartNews #Biden and his team are a disgusting, desperate disgrace.  #JayBishop was *executed* out of the blue, in cold blood, by a member of #ANTIFA!  Who Biden protects and *still* refuses to denounce!  #BidenRiots #LAwAndOrder #Trump #MAGA'"
5600,"b'Whoa, Joe Biden is falling to pieces in front of our eyes.  Yikes!  #Biden #BidenRiots #BidenHarris #Democrats #Trump #MAGA #Trump2020 #LawAndOrder https://t.co/Icn898NqEQ'"
5601,b'Binary politics is destroying America. #EndTheDuopoly #VoteGold #JoJorgensen2020 #election https://t.co/hyV3tWGv5r'
5602,"b""To the 100M who did not vote in 16: never mind the DNC/GOP, they'll do their thing, but your vote CAN matter. Vote #JoJorgensen2020 to help a third party get 5% and have a more favorable 2024. #EndTheDuopoly #election"""
5603,"b'My take on this, could be wrong, but because so many conservatives came out against the film, liberals knee jerked and had to be on the other side. #EndTheDuopoly #JoJorgensen2020 #election https://t.co/AdSTtccXIk'"
5604,b'Fear is what they peddle #EndTheDuopoly #JoJorgensen2020 #election https://t.co/Cq3bFrWD59'
5605,"b""It's just a matter of time, Democracy will soon be in danger.  Just wait. #EdoElection #EdoDecides2020"""
5606,"b'IS IT NOT SAME CHARACTERS SHOUTING RIGGING  AND CALLING ON USA, EUROPEAN UNION AND GABON THAT ARE JUBILATING the outcome of what they termed as flawed ?  PDP AND THEIR SUPPORTERS ARE PATHETIC,I swear #EdoDecides2020 #EdoElection #EdoDecides'"
5607,"b'Congratulations to the Governor elect of Edo State, Governor @GovernorObaseki  The people of Edo State have spoken And As Usual Democracy  is not in Danger #EdoDecides2020 #EdoElection https://t.co/Tcp3zclBy7'"
5608,b'We are progressives. We move. #EdoDecides2020 #EdoDecides #EdoElection #APC https://t.co/VPA9Ex35b2'
5609,b'IF PDP WIN TODAY IT IS NOT BECAUSE THE PEOPLE TRUST THEM  IT IS BECAUSE SOME VIRUS 2023 AMONG US SOLD US OUT #EdoDecides #EdoElection #Edo2020 #EdoDecides2020'
5610,b'Five local governments\xe2\x80\x99 results are still yet to be released.  We Move! #EdoDecides #EdoElection #Edo2020'
5611,"b'Is the election credible, free and fair?  YOUR VIEW!! #EdoDecides #EdoElection #Edo2020'"
5612,b'@A_Oshiomhole The Most Loyal Soldier Ever! #EdoDecides #EdoElection #Edo2020 https://t.co/Mj8AaurEkn'
5613,b'IF PDP WIN TODAY IT IS NOT BECAUSE THE PEOPLE TRUST THEM  IT IS BECAUSE SOME VIRUS 2023 AMONG US SOLD US OUT #EdoDecides #EdoElection #Edo2020 #EdoDecides2020'
5614,"b'So many Traitors within the APC, they rejoiced when we lost Bayelsa, they rejoiced when Abba Kyari died, they rejoiced when Oshiomole lost his Chairmanship position. Almighty God, please disapoint them today \xf0\x9f\x99\x8f #EdoDecides #EdoElection #Edo2020'"
5615,b'BREAKING NEWS : GODWIN abandoned OBASEKI  #EdoDecides #EdoElection #Edo2020'
5616,b'#Breaking ; Obaseki is leading in Sambisa forest with ten million votes #EdoDecides #EdoElection #Edo2020'
5617,"b'\xf0\x9f\x92\xa5EDO 2020 :: Hausa Quarter In Auchi (Alone )\xf0\x9f\x91\x87  APC : 2,011 PDP : 107  After all the gra gra by Kwankwaso \xf0\x9f\x98\x82\xf0\x9f\x98\x82  Relax progressives, the real results are coming out #EdoDecides #EdoDecides2020 #Edo2020 https://t.co/hiCBd9s98Q'"
5618,"b""When pdp wins its a clean election.  But If Apc wins rigged elections. Joker's \xf0\x9f\xa4\xa3 #EdoDecides #EdoDecides2020 #Edo2020"""
5619,b'There is one result that has gone into the Guiness Book Of Records. 1201-0. Osho na Man #EdoDecides #EdoDecides2020 #Edo2020'
5620,"b'Voting ends in Edo. Units results trickle in. About 100 units results are out, it is neck on neck.  Awaiting about 2500 units more. #EdoDecides #EdoDecides2020 #Edo2020'"
5621,b'#PDP ARE PAYING JOURNALIST TO PUT OUT FALSE RESULT ON SOCIAL MEDIAS BEWARE!!! #EdoDecides #EdoDecides2020 #Edo2020'
5622,"b'#EdoDecides Philip! Philip oo!! Philip oooh!!! How many times did I call you? Anytime I see you on national TV insulting Oshiomole  I wipe\xf0\x9f\x98\xad, only a jealous man will go that length. #Edo2020 https://t.co/i8BrcBtgsf'"
